Distance (63 steps),Distance (126 steps),Distance (189 steps)
31.929321638284836,63.940807396182585,96.03420998581498
31.9306985274444,63.943696709298514,96.03874650388623
31.932077570738244,63.94659031285629,96.04328942986365
31.933458767887515,63.94948820627354,96.04783876283824
31.934842118612664,63.95239038896713,96.05239450189956
31.936227622633762,63.95529686035305,96.05695664613602
31.937615279670613,63.95820761984671,96.06152519463521
31.939005089442634,63.96112266686259,96.06610014648336
31.940397051668757,63.96404200081456,96.07068150076562
31.941791166067667,63.96696562111568,96.07526925656623
31.943187432357462,63.969893527178286,96.0798634129681
31.944585850256033,63.97282571841375,96.0844639690531
31.94598641948078,63.975762194233056,96.08907092390197
31.94738913974882,63.97870295404621,96.09368427659462
31.948794010776773,63.98164799726246,96.09830402620928
31.95020103228098,63.98459732329039,96.1029301718238
31.95161020397743,63.98755093153776,96.10756271251435
31.953021525581423,63.99050882141158,96.11220164735626
31.95443499680823,63.99347099231819,96.1168469754237
31.95585061737257,63.99643744366309,96.12149869578981
31.957268386988858,63.999408174851084,96.12615680752658
31.95868830537102,64.00238318528619,96.1308213097048
31.960110372232695,64.00536247437174,96.13549220139441
31.961534587287122,64.00834604151022,96.14016948166409
31.96296095024714,64.01133388610351,96.14485314958144
31.964389460825178,64.01432600755263,96.14954320421297
31.965820118733284,64.01732240525784,96.15423964462417
31.96725292368325,64.02032307861879,96.15894246987932
31.968687875386305,64.02332802703422,96.16365167904176
31.97012497355344,64.02633724990231,96.16836727117362
31.971564217895178,64.02935074662035,96.17308924533592
31.973005608121706,64.03236851658482,96.17781760058878
31.974449143942785,64.03539055919167,96.18255233599103
31.97589482506789,64.03841687383611,96.18729345060058
31.977342651206026,64.04144745991228,96.19204094347404
31.978792622065836,64.04448231681397,96.1967948136672
31.980244737355612,64.04752144393399,96.20155506023461
31.98169899678322,64.05056484066452,96.20632168222967
31.98315540005621,64.05361250639699,96.2110946787049
31.984613946881794,64.05666444052211,96.21587404871168
31.986074636966638,64.05972064242968,96.22065979130014
31.987537470017124,64.06278111150898,96.22545190551958
31.989002445739292,64.06584584714851,96.23025039041804
31.99046956383889,64.06891484873591,96.23505524504263
31.991938824021005,64.07198811565829,96.23986646843915
31.99341022599057,64.07506564730178,96.2446840596527
31.99488376945213,64.07814744305193,96.24950801772688
31.996359454109694,64.0812335022936,96.25433834170455
31.99783727966727,64.08432382441087,96.25917503062745
31.999317245827957,64.08741840878695,96.26401808353599
32.00079935229498,64.0905172548045,96.26886749946983
32.00228359877085,64.09362036184541,96.2737232774675
32.00376998495784,64.09672772929079,96.2785854165662
32.005258510557866,64.09983935652103,96.28345391580235
32.006749175272425,64.10295524291575,96.28832877421124
32.00824197880265,64.10607538785405,96.29320999082711
32.00973692084922,64.10919979071407,96.29809756468289
32.0112340011127,64.11232845087326,96.30299149481091
32.01273321929294,64.11546136770845,96.30789178024202
32.014234575089674,64.11859854059556,96.31279842000619
32.015738068202225,64.12173996891016,96.3177114131324
32.01724369832971,64.12488565202703,96.32263075864878
32.01875146517061,64.12803558931972,96.32755645558186
32.02026136842268,64.1311897801613,96.33248850295712
32.021773407783904,64.13434822392432,96.3374268997994
32.02328758295177,64.13751091998036,96.34237164513219
32.024803893623165,64.14067786770039,96.34732273797803
32.026322339494854,64.14384906645469,96.35228017735851
32.02784292026315,64.14702451561274,96.35724396229395
32.02936563562401,64.15020421454354,96.36221409180384
32.030890485272906,64.15338816261496,96.36719056490647
32.03241746890514,64.15657635919443,96.37217338061916
32.03394658621546,64.15976880364866,96.377162537958
32.03547783689848,64.16296549534361,96.38215803593846
32.037011220648075,64.16616643364442,96.38715987357442
32.03854673715821,64.16937161791562,96.39216804987907
32.040084386122125,64.1725810475211,96.39718256386459
32.04162416723286,64.17579472182369,96.40220341454177
32.043166080183006,64.17901264018606,96.40723060092068
32.044710124664746,64.18223480196953,96.41226412201026
32.04625630037016,64.18546120653531,96.41730397681833
32.04780460699068,64.18869185324344,96.42235016435171
32.049355044217506,64.19192674145354,96.42740268361636
32.05090761174138,64.19516587052436,96.43246153361687
32.05246230925279,64.1984092398139,96.437526713357
32.05401913644178,64.20165684867968,96.44259822183948
32.05557809299803,64.20490869647824,96.44767605806587
32.05713917861093,64.20816478256558,96.45276022103687
32.05870239296947,64.21142510629694,96.45785070975202
32.06026773576227,64.21468966702692,96.46294752320989
32.0618352066775,64.2179584641092,96.46805066040788
32.063404805403124,64.22123149689706,96.47316012034264
32.064976531626684,64.22450876474284,96.47827590200953
32.06655038503534,64.22779026699817,96.48339800440296
32.06812636531579,64.23107600301421,96.48852642651633
32.06970447215457,64.23436597214119,96.49366116734203
32.07128470523783,64.23766017372871,96.49880222587143
32.072867064251085,64.24095860712562,96.50394960109467
32.074451548879885,64.24426127168017,96.50910329200123
32.076038158809105,64.24756816673987,96.51426329757928
32.07762689372348,64.25087929165142,96.51942961681605
32.07921775330725,64.25419464576096,96.52460224869786
32.08081073724432,64.25751422841387,96.52978119220974
32.082405845218204,64.26083803895479,96.53496644633594
32.084003076912204,64.26416607672782,96.54015801005963
32.08560243200913,64.26749834107618,96.54535588236301
32.08720391019134,64.27083483134238,96.55056006222699
32.08880751114116,64.27417554686839,96.55577054863188
32.09041323454024,64.27752048699556,96.56098734055675
32.09202108006996,64.2808696510641,96.56621043697955
32.09363104741155,64.28422303841405,96.57143983687746
32.09524313624549,64.28758064838438,96.57667553922637
32.096857346252264,64.29094248031359,96.5819175430015
32.09847367711173,64.29430853353934,96.58716584717675
32.10009212850364,64.2976788073988,96.59242045072516
32.10171270010722,64.30105330122811,96.59768135261875
32.10333539160134,64.304432014363,96.60294855182853
32.10496020266454,64.30781494613845,96.60822204732436
32.10658713297514,64.31120209588879,96.61350183807542
32.10821618221103,64.31459346294747,96.61878792304955
32.1098473500495,64.31798904664744,96.62408030121377
32.111480636167876,64.32138884632094,96.62937897153407
32.113116040242794,64.32479286129939,96.63468393297535
32.11475356195087,64.32820109091365,96.63999518450154
32.116393200968105,64.3316135344939,96.64531272507585
32.118034956970064,64.33503019136944,96.65063655365987
32.119678829632385,64.33845106086925,96.65596666921489
32.121324818630086,64.34187614232137,96.66130307070075
32.12297292363764,64.34530543505304,96.66664575707637
32.124623144329526,64.34873893839112,96.6719947272998
32.12627548037966,64.3521766516616,96.677349980328
32.12792993146162,64.35561857418978,96.68271151511696
32.1295864972488,64.35906470530036,96.68807933062162
32.13124517741407,64.36251504431742,96.69345342579611
32.13290597162991,64.36596959056416,96.69883379959327
32.13456887956869,64.36942834336317,96.70422045096532
32.13623390090217,64.3728913020365,96.70961337886311
32.13790103530201,64.37635846590541,96.71501258223687
32.139570282439145,64.37982983429033,96.7204180600354
32.141241641984685,64.38330540651143,96.72582981120702
32.14291511360878,64.38678518188767,96.73124783469864
32.144590696981915,64.3902691597378,96.73667212945647
32.14626839177363,64.39375733937975,96.74210269442555
32.147948197653484,64.39724972013053,96.74753952855006
32.14963011429046,64.40074630130674,96.75298263077319
32.1513141413534,64.40424708222436,96.75843200003696
32.1530002785107,64.4077520621985,96.76388763528279
32.154688525430295,64.41126124054364,96.76934953545071
32.15637888178003,64.41477461657371,96.77481769948007
32.15807134722721,64.41829218960181,96.78029212630904
32.159765921438826,64.4218139589405,96.78577281487496
32.16146260408156,64.42533992390157,96.79125976411419
32.163161394821756,64.4288700837962,96.79675297296194
32.16486229332536,64.43240443793484,96.80225244035263
32.1665652992581,64.43594298562743,96.8077581652197
32.168270412285146,64.43948572618304,96.81327014649548
32.16997763207142,64.44303265891014,96.8187883831115
32.171686958281754,64.4465837831167,96.82431287399817
32.17339839058028,64.45013909810979,96.82984361808515
32.175111928630834,64.45369860319587,96.83538061430079
32.17682757209715,64.45726229768084,96.84092386157285
32.17854532064237,64.46083018086983,96.84647335882781
32.18026517392952,64.46440225206742,96.8520291049913
32.18198713162096,64.46797851057735,96.85759109898822
32.18371119337903,64.47155895570292,96.86315933974207
32.18543735886559,64.47514358674653,96.86873382617573
32.187165627742196,64.47873240301016,96.87431455721101
32.18889599967004,64.48232540379492,96.87990153176868
32.19062847430994,64.48592258840144,96.8854947487687
32.1923630513225,64.48952395612956,96.89109420712994
32.19409973036771,64.49312950627848,96.89669990577042
32.19583851110572,64.49673923814689,96.90231184360718
32.19757939319577,64.5003531510326,96.90793001955626
32.199322376297104,64.50397124423284,96.91355443253275
32.201067460068565,64.50759351704428,96.91918508145075
32.20281464416863,64.51121996876289,96.92482196522363
32.204563928255496,64.51485059868396,96.93046508276358
32.206315311987005,64.51848540610207,96.93611443298177
32.20806879502049,64.52212439031125,96.94177001478872
32.2098243770132,64.52576755060491,96.94743182709381
32.211582057622,64.52941488627566,96.9530998688055
32.21334183650333,64.53306639661554,96.9587741388313
32.21510371331314,64.53672208091584,96.96445463607773
32.21686768770754,64.54038193846753,96.97014135945051
32.21863375934182,64.54404596856054,96.97583430785427
32.22040192787121,64.54771417048437,96.98153348019284
32.22217219295036,64.55138654352766,96.9872388753689
32.22394455423385,64.55506308697883,96.99295049228435
32.225719011375865,64.5587438001252,96.99866832984021
32.22749556403013,64.5624286822537,97.00439238693646
32.2292742118501,64.56611773265038,97.01012266247199
32.231054954488954,64.56981095060101,97.01585915534505
32.2328377915995,64.5735083353904,97.02160186445283
32.234622722834224,64.57720988630287,97.02735078869149
32.236409747845265,64.5809156026221,97.03310592695651
32.238198866284364,64.5846254836309,97.03886727814198
32.23999007780312,64.58833952861187,97.04463484114169
32.24178338205271,64.59205773684657,97.05040861484804
32.243578778683734,64.59578010761615,97.0561885981525
32.245376267346934,64.59950664020099,97.06197478994588
32.24717584769231,64.60323733388091,97.06776718911783
32.24897751936979,64.60697218793507,97.07356579455727
32.250781282028825,64.61071120164196,97.07937060515194
32.252587135318706,64.61445437427963,97.085181619789
32.25439507888806,64.61820170512506,97.09099883735428
32.256205112385715,64.62195319345507,97.0968222567331
32.25801723545957,64.62570883854552,97.10265187680952
32.25983144775763,64.6294686396719,97.10848769646682
32.26164774892748,64.63323259610871,97.11432971458741
32.26346613861623,64.63700070713023,97.12017793005269
32.26528661647088,64.64077297200987,97.12603234174325
32.26710918213791,64.64454939002037,97.13189294853863
32.26893383526355,64.64832996043394,97.13775974931762
32.27076057549381,64.65211468252217,97.14363274295788
32.27258940247421,64.65590355555604,97.14951192833634
32.27442031584998,64.65969657880572,97.15539730432896
32.276253315266075,64.66349375154095,97.16128886981076
32.27808840036715,64.66729507303076,97.16718662365585
32.2799255707975,64.67110054254357,97.1730905647375
32.28176482620112,64.67491015934729,97.17900069192807
32.283606166221546,64.67872392270884,97.1849170040988
32.28544959050216,64.68254183189498,97.19083950012032
32.28729509868603,64.6863638861715,97.1967681788623
32.28914269041571,64.6901900848038,97.20270303919325
32.290992365333636,64.69402042705643,97.20864407998111
32.29284412308179,64.69785491219338,97.21459130009261
32.294697963301985,64.70169353947841,97.22054469839397
32.296553885635575,64.705536308174,97.22650427375004
32.298411889723575,64.7093832175425,97.23247002502515
32.300271975206805,64.71323426684542,97.23844195108254
32.30213414172561,64.71708945534367,97.24442005078457
32.303998388920256,64.72094878229768,97.25040432299281
32.30586471643038,64.72481224696699,97.25639476656777
32.30773312389563,64.72867984861097,97.26239138036935
32.309603610954994,64.73255158648783,97.26839416325608
32.31147617724744,64.7364274598556,97.27440311408611
32.313350822411415,64.7403074679715,97.28041823171635
32.31522754608514,64.74419161009207,97.28643951500301
32.31710634790654,64.74807988547349,97.29246696280131
32.3189872275132,64.75197229337105,97.29850057396563
32.32087018454223,64.75586883303947,97.30454034734935
32.322755218630775,64.75976950373315,97.31058628180516
32.32464232941541,64.76367430470556,97.31663837618478
32.32653151653232,64.76758323520963,97.32269662933895
32.328422779617576,64.77149629449771,97.32876104011761
32.33031611830689,64.77541348182167,97.33483160736992
32.33221153223559,64.77933479643248,97.34090832994393
32.33410902103873,64.78326023758072,97.34699120668697
32.33600858435105,64.78718980451636,97.35308023644558
32.337910221806915,64.79112349648875,97.35917541806508
32.33981393304064,64.79506131274647,97.36527675039028
32.34171971768577,64.79900325253773,97.37138423226484
32.34362757537597,64.80294931511004,97.37749786253188
32.34553750574425,64.8068994997102,97.38361764003312
32.34744950842362,64.81085380558456,97.38974356361005
32.34936358304656,64.81481223197883,97.39587563210273
32.3512797292453,64.81877477813805,97.40201384435068
32.353197946651825,64.82274144330681,97.40815819919243
32.35511823489766,64.82671222672882,97.41430869546569
32.3570405936142,64.83068712764755,97.42046533200708
32.358965022432315,64.8346661453056,97.42662810765276
32.360891520982946,64.8386492789451,97.43279702123782
32.36282008889617,64.84263652780747,97.43897207159623
32.36475072580228,64.84662789113372,97.4451532575616
32.36668343133093,64.85062336816411,97.45134057796629
32.368618205111574,64.85462295813828,97.45753403164194
32.370555046773404,64.85862666029539,97.46373361741935
32.37249395594526,64.862634473874,97.46993933412833
32.3744349322555,64.86664639811194,97.47615118059788
32.37637797533259,64.87066243224663,97.48236915565639
32.37832308480442,64.87468257551477,97.48859325813109
32.38027026029835,64.87870682715243,97.49482348684843
32.38221950144196,64.88273518639527,97.50105984063397
32.384170807862134,64.88676765247818,97.50730231831258
32.386124179185565,64.89080422463557,97.5135509187081
32.388079615038656,64.89484490210131,97.51980564064363
32.39003711504745,64.89888968410841,97.52606648294126
32.391996678837835,64.90293856988961,97.53233344442259
32.39395830603518,64.90699155867695,97.53860652390786
32.39592199626471,64.91104864970183,97.54488572021702
32.39788774915125,64.91510984219502,97.55117103216857
32.39985556431938,64.91917513538691,97.5574624585806
32.40182544139343,64.92324452850708,97.56375999827033
32.40379737999722,64.92731802078467,97.57006365005392
32.40577137975458,64.93139561144818,97.57637341274686
32.4077474402887,64.9354772997256,97.58268928516367
32.409725561222814,64.93956308484422,97.5890112661183
32.41170574217953,64.94365296603088,97.59533935442342
32.41368798278124,64.94774694251163,97.60167354889118
32.41567228265039,64.95184501351227,97.60801384833292
32.417658641408515,64.95594717825759,97.6143602515589
32.419647058677384,64.96005343597228,97.62071275737874
32.42163753407818,64.96416378588006,97.62707136460128
32.42363006723185,64.96827822720431,97.63343607203423
32.42562465775903,64.9723967591677,97.63980687848478
32.42762130528008,64.97651938099237,97.64618378275907
32.42962000941513,64.98064609189996,97.65256678366255
32.43162076978386,64.98477689111138,97.6589558799998
32.433623586005794,64.98891177784711,97.66535107057449
32.43562845770013,64.993050751327,97.67175235418965
32.43763538448563,64.99719381077033,97.67815972964726
32.439644365980996,65.00134095539576,97.68457319574884
32.44165540180441,65.00549218442146,97.69099275129442
32.44366849157387,65.009647497065,97.69741839508386
32.44568363490711,65.01380689254331,97.70385012591586
32.44770083142145,65.01797037007287,97.71028794258847
32.44972008073409,65.02213792886958,97.71673184389888
32.451741382461776,65.02630956814865,97.72318182864326
32.45376473622108,65.03048528712489,97.72963789561726
32.45579014162811,65.03466508501236,97.73610004361548
32.45781759829883,65.03884896102467,97.74256827143186
32.459847105848915,65.043036914375,97.74904257785948
32.46187866389379,65.04722894427564,97.75552296169062
32.463912272048184,65.05142504993844,97.76200942171636
32.46594792992718,65.05562523057489,97.76850195672789
32.46798563714511,65.05982948539574,97.77500056551462
32.470025393316185,65.06403781361111,97.7815052468657
32.4720671980542,65.0682502144308,97.78801599956932
32.47411105097284,65.07246668706375,97.79453282241288
32.47615695168533,65.07668723071862,97.80105571418291
32.47820489980474,65.08091184460326,97.80758467366516
32.48025489494372,65.08514052792529,97.81411969964466
32.48230693671479,65.08937327989123,97.82066079090546
32.48436102473012,65.09361009970775,97.8272079462311
32.486417158601355,65.09785098658033,97.83376116440388
32.48847533794026,65.10209593971425,97.84032044420582
32.49053556235802,65.10634495831417,97.84688578441772
32.4925978314657,65.11059804158417,97.85345718381978
32.49466214487392,65.11485518872777,97.86003464119129
32.4967285021931,65.11911639894795,97.86661815531096
32.49879690303343,65.12338167144704,97.87320772495647
32.50086734700479,65.12765100542704,97.87980334890477
32.50293983371664,65.13192440008923,97.88640502593206
32.50501436277819,65.13620185463432,97.8930127548137
32.507090933798615,65.14048336826276,97.89962653432443
32.509169546386445,65.14476894017388,97.90624636323771
32.511250200150165,65.14905856956705,97.91287224032683
32.513332894697896,65.15335225564077,97.919504164364
32.5154176296376,65.15764999759307,97.92614213412058
32.51750440457667,65.16195179462142,97.93278614836728
32.519593219122406,65.16625764592284,97.93943620587382
32.521684072881925,65.17056755069359,97.94609230540942
32.523776965461884,65.17488150812976,97.95275444574236
32.525871896468665,65.1791995174264,97.95942262564012
32.52796886550853,65.18352157777838,97.96609684386941
32.53006787218717,65.18784768837993,97.97277709919618
32.53216891611035,65.1921778484248,97.97946339038558
32.534271996883234,65.19651205710599,97.98615571620206
32.536377114111055,65.20085031361619,97.99285407540931
32.53848426739831,65.20519261714753,97.9995584667699
32.54059345634968,65.20953896689137,98.00626888904621
32.54270468056929,65.2138893620389,98.01298534099938
32.54481793966093,65.21824380178035,98.01970782138979
32.54693323322834,65.22260228530583,98.02643632897738
32.54905056087487,65.22696481180455,98.03317086252103
32.55116992220352,65.23133138046553,98.03991142077899
32.55329131681719,65.23570199047694,98.04665800250868
32.55541474431831,65.24007664102666,98.05341060646668
32.55754020430921,65.24445533130188,98.0601692314089
32.55966769639178,65.24883806048926,98.06693387609066
32.561797220167705,65.2532248277751,98.07370453926607
32.56392877523844,65.25761563234491,98.08048121968893
32.566062361205056,65.26201047338388,98.08726391611191
32.56819797766854,65.26640935007663,98.09405262728716
32.57033562422932,65.27081226160732,98.10084735196601
32.5724753004878,65.27521920715921,98.10764808889897
32.57461700604406,65.27963018591551,98.11445483683593
32.576760740497704,65.28404519705857,98.12126759452583
32.578906503448366,65.28846423977049,98.12808636071696
32.581054294495196,65.29288731323265,98.13491113415682
32.58320411323712,65.29731441662582,98.14174191359223
32.585355959272825,65.30174554913049,98.14857869776918
32.58750983220076,65.30618070992652,98.15542148543301
32.58966573161896,65.31061989819327,98.16227027532811
32.59182365712542,65.3150631131095,98.16912506619835
32.59398360831748,65.31951035385345,98.17598585678655
32.5961455847927,65.32396161960285,98.18285264583518
32.59830958614792,65.3284169095352,98.18972543208577
32.60047561198006,65.33287622282697,98.19660421427878
32.60264366188546,65.33733955865445,98.20348899115456
32.60481373546059,65.34180691619342,98.21037976145227
32.60698583230116,65.34627829461897,98.21727652391048
32.60915995200304,65.35075369310582,98.22417927726683
32.61133609416153,65.35523311082798,98.23108802025853
32.61351425837199,65.35971654695926,98.23800275162189
32.61569444422892,65.36420400067256,98.24492347009236
32.61787665132725,65.3686954711406,98.2518501744049
32.62006087926131,65.37319095753544,98.25878286329346
32.62224712762504,65.37769045902873,98.26572153549152
32.62443539601237,65.38219397479145,98.27266618973164
32.626625684016815,65.38670150399415,98.27961682474577
32.62881799123169,65.39121304580685,98.28657343926491
32.63101231725004,65.39572859939922,98.2935360320198
32.63320866166446,65.40024816394019,98.3005046017397
32.63540702406752,65.40477173859813,98.3074791471538
32.637607404051494,65.40929932254124,98.3144596669904
32.63980980120837,65.41383091493702,98.32144615997694
32.64201421512986,65.41836651495242,98.32843862484027
32.64422064540723,65.4229061217538,98.33543706030623
32.646429091631816,65.42744973450728,98.34244146510035
32.64863955339446,65.43199735237837,98.34945183794706
32.65085203028572,65.43654897453189,98.35646817757029
32.653066521896086,65.4411046001325,98.36349048269331
32.65528302781577,65.445664228344,98.37051875203854
32.657501547634354,65.45022785832992,98.37755298432761
32.659722080941755,65.45479548925326,98.3845931782814
32.661944627327074,65.45936712027648,98.39163933262053
32.66416918637942,65.46394275056147,98.39869144606413
32.66639575768776,65.46852237926984,98.40574951733147
32.66862434084053,65.47310600556236,98.4128135451405
32.67085493542605,65.47769362859972,98.4198835282085
32.67308754103225,65.48228524754175,98.42695946525231
32.675322157247194,65.48688086154793,98.43404135498808
32.67755878365805,65.49148046977736,98.44112919613079
32.67979741985234,65.49608407138847,98.44822298739517
32.682038065416926,65.50069166553915,98.45532272749506
32.68428071993869,65.5053032513871,98.46242841514383
32.68652538300394,65.50991882808916,98.4695400490535
32.68877205419914,65.514538394802,98.47665762793613
32.69102073311005,65.51916195068154,98.4837811505027
32.69327141932254,65.5237894948833,98.49091061546349
32.69552411242199,65.52842102656231,98.49804602152834
32.69777881199361,65.53305654487333,98.50518736740581
32.70003551762243,65.5376960489702,98.51233465180452
32.70229422889304,65.54233953800669,98.51948787343171
32.70455494538998,65.54698701113574,98.52664703099445
32.70681766669734,65.55163846750995,98.53381212319862
32.70908239239935,65.55629390628158,98.54098314874992
32.711349122079305,65.56095332660217,98.54816010635294
32.7136178553208,65.56561672762291,98.55534299471182
32.71588859170704,65.5702841084945,98.56253181252994
32.71816133082097,65.57495546836707,98.56972655850994
32.72043607224528,65.57963080639027,98.57692723135371
32.722712815562254,65.58431012171344,98.58413382976265
32.72499156035419,65.5889934134853,98.59134635243731
32.72727230620295,65.59368068085409,98.59856479807766
32.72955505269031,65.5983719229676,98.60578916538284
32.73183979939751,65.60306713897307,98.61301945305148
32.73412654590593,65.60776632801742,98.62025565978144
32.736415291796206,65.61246948924693,98.62749778426965
32.73870603664942,65.61717662180766,98.63474582521306
32.7409987800456,65.6218877248446,98.64199978130698
32.7432935215652,65.62660279750314,98.64925965124696
32.74559026078796,65.63132183892736,98.65652543372707
32.747888997293714,65.63604484826152,98.6637971274414
32.75018973066179,65.64077182464878,98.6710747310828
32.752492460471395,65.64550276723247,98.6783582433439
32.7547971863014,65.65023767515495,98.68564766291627
32.75710390773068,65.65497654755853,98.69294298849105
32.75941262433751,65.65971938358469,98.70024421875866
32.761723335700076,65.66446618237441,98.70755135240871
32.76403604139652,65.6692169430686,98.71486438813035
32.7663507410044,65.67397166480737,98.72218332461202
32.768667434101204,65.67873034673052,98.72950816054117
32.77098612026409,65.68349298797712,98.73683889460511
32.77330679907017,65.68825958768628,98.74417552549009
32.77562947009623,65.69303014499606,98.75151805188175
32.77795413291854,65.69780465904448,98.75886647246544
32.780280787113476,65.70258312896898,98.76622078592516
32.78260943225704,65.7073655539064,98.7735809909448
32.78494006792492,65.71215193299331,nan
32.78727269369269,65.71694226536565,nan
32.78960730913558,65.72173655015901,nan
32.79194391382876,65.72653478650842,nan
32.79428250734691,65.73133697354864,nan
32.79662308926469,65.73614311041383,nan
32.798965659156174,65.74095319623763,nan
32.80131021659574,65.74576723015348,nan
32.803656761156944,65.75058521129374,nan
32.80600529241365,65.75540713879133,nan
32.80835580993906,65.7602330117777,nan
32.8107083133063,65.76506282938452,nan
32.81306280208817,65.76989659074272,nan
32.81541927585751,65.7747342949827,nan
32.8177777341867,65.77957594123473,nan
32.820138176647596,65.78442152862831,nan
32.822500602812596,65.78927105629265,nan
32.82486501225309,65.7941245233564,nan
32.8272314045406,65.79898192894791,nan
32.82959977924636,65.80384327219508,nan
32.83197013594138,65.80870855222501,nan
32.83434247419637,65.81357776816473,nan
32.83671679358193,65.81845091914086,nan
32.839093093668176,65.82332800427922,nan
32.841471374025225,65.82820902270564,nan
32.84385163422311,65.8330939735449,nan
32.846233873831075,65.83798285592202,nan
32.848618092418796,65.84287566896101,nan
32.85100428955515,65.84777241178584,nan
32.85339246480906,65.85267308351968,nan
32.85578261774912,65.85757768328544,nan
32.858174747943956,65.86248621020579,nan
32.860568854961656,65.8673986634027,nan
32.8629649383702,65.87231504199771,nan
32.86536299773721,65.87723534511201,nan
32.86776303263015,65.88215957186611,nan
32.870165042616534,65.88708772138061,nan
32.87256902726322,65.89201979277512,nan
32.87497498613709,65.89695578516917,nan
32.87738291880462,65.90189569768154,nan
32.87979282483227,65.90683952943101,nan
32.88220470378605,65.91178727953546,nan
32.88461855523207,65.91673894711263,nan
32.887034378735805,65.92169453127977,nan
32.88945217386264,65.92665403115357,nan
32.89187194017801,65.93161744585056,nan
32.894293677246715,65.93658477448643,nan
32.89671738463362,65.94155601617686,nan
32.8991430619031,65.94653117003682,nan
32.90157070861968,65.95151023518108,nan
32.90400032434733,65.95649321072379,nan
32.90643190864998,65.96148009577863,nan
32.90886546109126,65.9664708894591,nan
32.911300981234476,65.9714655908781,nan
32.913738468642855,65.97646419914797,nan
32.916177922879406,65.98146671338107,nan
32.91861934350692,65.98647313268874,nan
32.921062730087755,65.99148345618254,nan
32.923508082184405,65.99649768297301,nan
32.925955399358614,66.00151581217044,nan
32.92840468117259,66.00653784288531,nan
32.93085592718786,66.01156377422663,nan
32.93330913696574,66.01659360530371,nan
32.93576431006756,nan,nan
32.93822144605419,nan,nan
32.94068054448646,nan,nan
32.943141604924676,nan,nan
32.94560462692938,nan,nan
32.94806961006056,nan,nan
32.950536553878244,nan,nan
32.95300545794197,nan,nan
32.95547632181102,nan,nan
32.9579491450449,nan,nan
32.96042392720233,nan,nan
32.96290066784233,nan,nan
32.96537936652349,nan,nan
32.967860022803855,nan,nan
32.97034263624178,nan,nan
32.97282720639537,nan,nan
32.97531373282191,nan,nan
32.97780221507914,nan,nan
32.98029265272434,nan,nan
32.98278504531466,nan,nan
32.985279392406646,nan,nan
32.9877756935571,nan,nan
32.9902739483225,nan,nan
32.99277415625903,nan,nan
32.99527631692287,nan,nan
32.99778042986926,nan,nan
33.000286494654375,nan,nan
33.00279451083309,nan,nan
33.00530447796095,nan,nan
33.007816395592634,nan,nan
33.010330263282995,nan,nan
33.012846080586506,nan,nan
33.01536384705751,nan,nan
33.01788356225006,nan,nan
33.02040522571818,nan,nan
33.022928837015385,nan,nan
33.025454395695235,nan,nan
33.02798190131095,nan,nan
33.03051135341565,nan,nan
33.03304275156212,nan,nan
33.03557609530313,nan,nan
33.038111384191026,nan,nan
33.04064861777791,nan,nan
33.04318779561604,nan,nan
33.045728917257165,nan,nan
33.04827198225286,nan,nan
33.050816990154495,nan,nan
33.053363940513336,nan,nan
33.05591283288046,nan,nan
33.05846366680659,nan,nan
33.06101644184236,nan,nan
33.06357115753799,nan,nan
33.066127813443835,nan,nan
33.068686409109944,nan,nan
33.0712469440859,nan,nan
33.073809417921545,nan,nan
33.07637383016588,nan,nan
33.07894018036856,nan,nan
33.08150846807814,nan,nan
33.08407869284359,nan,nan
33.08665085421368,nan,nan
33.08922495173638,nan,nan
33.09180098496012,nan,nan
